c random 500 vertices, 5000 edges, seed = 0
g 500 5000
e 419 481 4760
e 353 492 2935
e 28 280 3988
e 58 104 6130
e 287 462 1354
e 30 450 358
e 34 395 3093
e 148 496 6196
e 30 32 5740
e 127 439 5866
e 182 309 4967
e 159 251 9113
e 248 377 9288
e 129 428 9816
e 132 174 1652
e 220 431 3418
e 32 157 1777
e 236 335 4674
e 38 345 3156
e 161 465 4268
e 199 341 6092
e 28 146 6117
e 176 323 1606
e 197 380 7303
e 114 274 285
e 317 430 6422
e 176 472 5422
e 57 205 5451
e 125 412 9436
e 46 476 1094
e 302 462 2026
e 46 184 9771
e 8 256 968
e 164 298 4852
e 141 350 8632
e 67 98 7999
e 62 391 8261
e 188 193 9677
e 100 243 8373
e 70 463 9990
e 59 243 5997
e 1 46 2375
e 240 340 458
e 62 246 6462
e 66 95 6825
e 184 340 4117
e 286 414 3586
e 43 49 6826
e 298 461 1277
e 340 399 4798
e 14 140 9231
e 96 486 9537
e 310 384 6610
e 382 419 9128
e 236 382 6855
e 13 14 5798
e 213 365 5721
e 62 267 9349
e 119 440 8253
e 28 124 8441
e 137 338 4178
e 36 159 1178
e 30 338 7186
e 89 115 5583
e 204 347 3593
e 366 450 3476
e 138 189 3422
e 34 179 2545
e 40 104 6691
e 209 435 6238
e 131 166 7987
e 105 462 3002
e 33 438 2425
e 135 210 4835
e 261 292 6268
e 170 375 2717
e 121 201 9463
e 277 299 2204
e 430 454 8482
e 43 358 3646
e 110 441 8390
e 357 458 8014
e 99 107 7957
e 408 489 2502
e 477 488 6187
e 250 460 8223
e 409 445 1711
e 76 220 49
e 76 178 7505
e 223 263 4775
e 460 482 6323
e 34 478 1552
e 117 176 4211
e 74 462 1866
e 101 415 4017
e 144 181 9460
e 105 297 2863
e 410 435 5424
e 307 481 3403
e 73 197 2465
e 196 467 5698
e 207 389 7303
e 230 307 2217
e 206 284 344
e 103 196 6664
e 225 423 2768
e 51 298 7641
e 69 178 9775
e 74 79 4078
e 406 430 9677
e 71 348 561
e 162 249 888
e 357 389 8401
e 170 424 7302
e 312 407 6376
e 109 416 7445
e 73 315 8628
e 189 388 1117
e 189 204 3577
e 443 460 2728
e 95 484 4383
e 264 478 2326
e 278 381 4860
e 303 406 2148
e 187 247 7005
e 296 434 6480
e 57 176 3609
e 206 462 9408
e 122 319 2969
e 195 350 7290
e 335 356 9944
e 41 203 8046
e 12 378 7668
e 270 366 7725
e 231 281 7180
e 84 469 2989
e 56 471 26
e 110 434 6617
e 435 447 4875
e 240 339 8769
e 327 473 2132
e 202 424 7664
e 4 363 7064
e 423 426 8329
e 24 437 3533
e 206 208 767
e 233 309 3971
e 105 410 6887
e 71 336 8854
e 38 43 6088
e 192 253 1910
e 12 409 3342
e 87 188 4844
e 257 382 7126
e 153 213 3300
e 47 266 8540
e 416 448 3396
e 361 435 6439
e 96 367 2041
e 64 319 4326
e 151 465 7662
e 267 421 2863
e 353 453 3644
e 11 407 6600
e 213 391 2712
e 108 118 4706
e 29 40 6146
e 124 439 9657
e 342 435 1903
e 318 412 1705
e 180 221 4609
e 122 258 3062
e 85 110 4880
e 245 322 210
e 8 120 8633
e 204 279 1011
e 50 469 564
e 209 319 6910
e 402 490 9926
e 57 436 1875
e 289 326 3734
e 279 345 7643
e 25 106 8358
e 30 208 2
e 207 368 4472
e 188 281 5621
e 111 171 9149
e 208 225 8109
e 148 327 3570
e 212 300 3887
e 82 331 5495
e 71 254 1065
e 285 291 8095
e 228 242 8031
e 255 274 4854
e 177 233 4873
e 80 284 2079
e 16 220 8462
e 10 146 9108
e 201 288 7347
e 226 258 8191
e 319 479 268
e 256 455 2569
e 65 263 4782
e 86 167 6126
e 131 398 5006
e 61 184 6223
e 13 491 7513
e 53 497 5188
e 171 282 3695
e 229 358 5110
e 54 158 1852
e 315 400 8873
e 10 444 856
e 137 482 5143
e 349 470 5447
e 102 208 8334
e 94 377 8148
e 302 437 4796
e 68 272 3729
e 266 360 5613
e 279 496 1058
e 315 349 5362
e 229 294 1532
e 358 370 9901
e 58 282 3393
e 95 497 8091
e 75 87 7848
e 35 191 6009
e 318 492 1318
e 25 310 8251
e 140 255 4438
e 468 491 5761
e 23 35 1794
e 50 93 5766
e 81 299 915
e 64 395 1912
e 163 323 688
e 276 331 9621
e 377 443 5993
e 65 323 9578
e 172 324 5669
e 231 280 6314
e 100 175 3373
e 279 454 2334
e 179 441 4791
e 398 433 7669
e 228 467 4909
e 118 305 1326
e 145 350 6776
e 313 437 5651
e 215 436 1311
e 314 371 5234
e 170 260 873
e 282 301 3103
e 282 356 4929
e 158 483 4327
e 130 348 1951
e 410 436 6060
e 44 384 8098
e 128 495 9595
e 126 285 2633
e 78 439 9753
e 17 69 2743
e 63 355 7377
e 16 397 7100
e 113 122 4357
e 238 438 6874
e 24 361 1892
e 56 364 7124
e 291 312 7469
e 203 237 6002
e 190 489 1516
e 24 442 3976
e 215 404 5858
e 452 483 8430
e 10 454 9025
e 125 404 9785
e 331 424 7989
e 17 139 1185
e 163 324 1348
e 238 490 5878
e 408 453 9905
e 294 362 3886
e 256 289 905
e 438 457 4500
e 136 249 5328
e 80 249 6765
e 53 196 1493
e 194 345 4870
e 56 380 1047
e 243 423 5960
e 14 49 2972
